age,job,marital,education,default,balance,housing,loan,month,duration,campaign,previous,deposit,binary_deposit,binary_default,binary_housing,binary_loan,balance_status,age_group
36,blue-collar,married,secondary,no,539,yes,yes,5,7.55,2,0,no,0,0,1,1,medium,30
51,technician,single,secondary,no,0,yes,no,5,6.07,2,0,no,0,0,1,0,negative,50
40,retired,single,primary,no,0,no,no,5,2.27,2,0,no,0,0,0,0,negative,40
42,blue-collar,married,secondary,no,490,yes,no,5,6.43,2,0,no,0,0,1,0,medium,40
51,blue-collar,married,secondary,no,0,yes,no,5,2.88,2,0,no,0,0,1,0,negative,50
49,blue-collar,married,other,no,403,yes,no,5,4.02,2,0,no,0,0,1,0,medium,40
48,management,married,secondary,no,161,yes,no,5,3.73,3,0,no,0,0,1,0,low,40
32,technician,divorced,tertiary,no,2558,no,no,5,2.47,2,0,no,0,0,0,0,very high,30
31,admin,single,secondary,no,98,yes,no,5,3.27,2,0,no,0,0,1,0,low,30
55,management,single,tertiary,no,115,no,no,5,1.85,4,0,no,0,0,0,0,low,50
40,blue-collar,single,secondary,no,436,yes,no,5,3.85,3,0,no,0,0,1,0,medium,40
47,technician,married,tertiary,no,831,yes,no,5,5.27,3,0,no,0,0,1,0,high,40
57,technician,married,other,no,206,yes,no,5,3.6,3,0,no,0,0,1,0,low,50
41,blue-collar,married,secondary,no,290,yes,no,5,4.0,2,0,no,0,0,1,0,medium,40
48,blue-collar,married,secondary,no,1,no,no,5,11.15,3,0,no,0,0,0,0,low,40
42,blue-collar,married,other,no,57,yes,no,5,7.08,2,0,no,0,0,1,0,low,40
30,blue-collar,single,secondary,no,-457,yes,no,5,2.38,2,0,no,0,0,1,0,negative,30
58,management,single,tertiary,no,1387,yes,no,5,2.9,5,0,no,0,0,1,0,high,50
49,blue-collar,married,secondary,no,30,yes,no,5,2.25,4,0,no,0,0,1,0,low,40
42,admin,single,secondary,no,1022,yes,no,5,2.43,2,0,no,0,0,1,0,high,40
53,technician,married,secondary,no,56,yes,yes,5,2.53,2,0,no,0,0,1,1,low,50
51,admin,single,secondary,yes,-2,no,no,5,6.7,3,0,no,0,1,0,0,negative,50
32,services,single,secondary,no,121,yes,no,5,3.55,2,0,no,0,0,1,0,low,30
41,blue-collar,single,secondary,no,842,yes,no,5,2.4,3,0,no,0,0,1,0,high,40
43,management,divorced,secondary,no,693,yes,no,5,2.07,3,0,no,0,0,1,0,high,40
40,blue-collar,divorced,secondary,no,-333,yes,no,5,3.05,2,0,no,0,0,1,0,negative,40
50,blue-collar,married,primary,no,1533,yes,no,5,5.42,2,0,no,0,0,1,0,high,50
34,management,married,tertiary,no,46,yes,no,5,0.65,4,0,no,0,0,1,0,low,30
53,services,married,other,no,18,no,no,5,8.38,2,0,no,0,0,0,0,low,50
45,technician,married,secondary,no,44,yes,no,5,1.58,4,0,no,0,0,1,0,low,40
39,blue-collar,married,primary,no,-100,yes,no,5,11.33,2,0,no,0,0,1,0,negative,30
44,services,married,tertiary,no,510,yes,no,5,7.02,4,0,no,0,0,1,0,medium,40
55,management,married,tertiary,no,685,yes,no,5,2.9,3,0,no,0,0,1,0,high,50
46,management,single,tertiary,no,187,yes,no,5,1.88,2,0,no,0,0,1,0,low,40
45,blue-collar,married,secondary,no,66,yes,no,5,13.47,2,0,no,0,0,1,0,low,40
34,admin,married,secondary,no,560,yes,no,5,3.3,3,0,no,0,0,1,0,medium,30
36,blue-collar,married,secondary,no,0,yes,no,5,3.25,2,0,no,0,0,1,0,negative,30
59,other,divorced,other,no,27,no,no,5,5.78,3,0,no,0,0,0,0,low,50
31,admin,single,secondary,no,12,yes,no,5,3.47,2,0,no,0,0,1,0,low,30
44,blue-collar,single,secondary,no,34,yes,no,5,6.73,4,0,no,0,0,1,0,low,40
33,entrepreneur,single,tertiary,no,1068,yes,no,5,6.6,2,0,no,0,0,1,0,high,30
40,blue-collar,married,secondary,no,211,yes,no,5,3.6,4,0,no,0,0,1,0,low,40
46,admin,single,tertiary,no,377,yes,no,5,1.63,2,0,no,0,0,1,0,medium,40
48,management,married,tertiary,no,263,yes,no,5,5.83,2,0,no,0,0,1,0,medium,40
42,services,married,secondary,no,1263,yes,no,5,1.9,2,0,no,0,0,1,0,high,40
27,services,married,secondary,no,8,yes,no,5,1.47,3,0,no,0,0,1,0,low,20
48,admin,married,secondary,no,126,yes,yes,5,6.32,2,0,no,0,0,1,1,low,40
59,admin,married,secondary,no,230,yes,no,5,3.17,3,0,no,0,0,1,0,low,50
46,technician,married,tertiary,no,841,yes,no,5,2.63,1,0,no,0,0,1,0,high,40
38,admin,divorced,secondary,no,308,yes,no,5,1.7,1,0,no,0,0,1,0,medium,30
43,management,divorced,tertiary,no,1,yes,no,5,5.1,1,0,no,0,0,1,0,low,40
38,admin,divorced,tertiary,no,86,yes,no,5,3.63,1,0,no,0,0,1,0,low,30
23,student,single,secondary,no,157,yes,no,5,0.9,1,0,no,0,0,1,0,low,20
34,services,married,secondary,no,22,yes,no,5,5.73,1,0,no,0,0,1,0,low,30
38,admin,married,secondary,no,46,yes,yes,5,3.25,1,0,no,0,0,1,1,low,30
37,blue-collar,married,secondary,no,1293,no,no,5,10.87,1,0,no,0,0,0,0,high,30
25,admin,single,secondary,no,122,yes,no,5,4.77,1,0,no,0,0,1,0,low,20
48,blue-collar,married,other,no,131,yes,no,5,3.15,1,0,no,0,0,1,0,low,40
49,blue-collar,single,secondary,no,143,yes,no,5,1.38,1,0,no,0,0,1,0,low,40
38,admin,single,secondary,no,393,no,no,5,3.07,2,0,no,0,0,0,0,medium,30
43,blue-collar,married,primary,no,98,yes,no,5,3.92,1,0,no,0,0,1,0,low,40
33,management,married,tertiary,no,0,yes,no,5,4.83,1,0,no,0,0,1,0,negative,30
55,blue-collar,married,secondary,no,224,yes,no,5,3.87,1,0,no,0,0,1,0,low,50
38,blue-collar,married,secondary,no,757,yes,no,5,2.22,1,0,no,0,0,1,0,high,30
49,services,married,secondary,no,245,yes,yes,5,5.3,1,0,no,0,0,1,1,low,40
40,management,married,secondary,no,8486,no,no,5,4.33,3,0,no,0,0,0,0,very high,40
43,admin,married,other,no,350,no,no,5,7.28,1,0,no,0,0,0,0,medium,40
38,blue-collar,married,secondary,no,20,yes,no,5,6.7,1,0,no,0,0,1,0,low,30
58,services,married,secondary,no,1667,yes,yes,5,1.42,1,0,no,0,0,1,1,high,50
57,technician,married,other,no,345,yes,no,5,2.08,1,0,no,0,0,1,0,medium,50
32,unemployed,married,secondary,no,10,yes,no,5,8.35,4,0,no,0,0,1,0,low,30
56,management,married,tertiary,no,830,yes,yes,5,20.02,1,0,yes,1,0,1,1,high,50
58,blue-collar,divorced,other,no,29,yes,no,5,4.22,1,0,no,0,0,1,0,low,50
60,retired,divorced,secondary,no,545,yes,no,5,17.17,1,0,yes,1,0,1,0,medium,60
46,technician,divorced,tertiary,no,477,yes,no,5,1.9,1,0,no,0,0,1,0,medium,40
27,admin,married,secondary,no,4,yes,no,5,4.05,1,0,no,0,0,1,0,low,20
43,blue-collar,married,secondary,no,1205,yes,no,5,12.82,2,0,no,0,0,1,0,high,40
32,technician,single,secondary,no,0,yes,yes,5,2.25,3,0,no,0,0,1,1,negative,30
40,admin,single,secondary,no,263,yes,no,5,3.85,1,0,no,0,0,1,0,medium,40
38,admin,married,secondary,no,1,no,no,5,1.27,1,0,no,0,0,0,0,low,30
34,blue-collar,married,secondary,no,283,no,yes,5,3.32,1,0,no,0,0,0,1,medium,30
47,blue-collar,married,primary,no,206,yes,no,5,2.53,1,0,no,0,0,1,0,low,40
42,housemaid,married,primary,no,17,yes,no,5,2.07,1,0,no,0,0,1,0,low,40
48,technician,married,secondary,no,141,yes,yes,5,7.07,1,0,no,0,0,1,1,low,40
29,self-employed,single,tertiary,no,16,yes,no,5,0.72,1,0,no,0,0,1,0,low,20
50,services,married,secondary,no,206,yes,no,5,2.57,1,0,no,0,0,1,0,low,50
52,technician,married,other,no,7,no,no,5,3.38,2,0,no,0,0,0,0,low,50
50,management,married,tertiary,no,0,no,no,5,5.43,1,0,no,0,0,0,0,negative,50
58,retired,married,tertiary,no,0,no,no,5,6.55,1,0,no,0,0,0,0,negative,50
46,blue-collar,divorced,primary,no,1927,yes,no,5,4.02,3,0,no,0,0,1,0,very high,40
38,technician,married,secondary,no,284,yes,no,5,8.05,1,0,no,0,0,1,0,medium,30
46,blue-collar,married,secondary,no,1660,yes,no,5,4.32,1,0,no,0,0,1,0,high,40
32,services,single,secondary,no,406,yes,no,5,3.78,1,0,no,0,0,1,0,medium,30
51,blue-collar,married,primary,no,230,yes,no,5,11.22,1,0,no,0,0,1,0,low,50
39,admin,single,secondary,no,-25,yes,no,5,9.6,1,0,no,0,0,1,0,negative,30
48,admin,married,secondary,no,182,yes,no,5,3.0,2,0,no,0,0,1,0,low,40
36,entrepreneur,married,tertiary,no,1169,yes,no,5,2.8,2,0,no,0,0,1,0,high,30
34,admin,divorced,secondary,no,67,yes,no,5,1.5,1,0,no,0,0,1,0,low,30
40,technician,married,secondary,no,77,no,no,5,8.42,1,0,no,0,0,0,0,low,40
43,unemployed,married,secondary,no,0,yes,no,5,4.08,1,0,no,0,0,1,0,negative,40
52,blue-collar,divorced,primary,no,55,yes,yes,5,3.1,1,0,no,0,0,1,1,low,50
33,technician,married,secondary,yes,72,yes,no,5,10.38,1,0,no,0,1,1,0,low,30
49,management,single,tertiary,no,163,yes,no,5,8.27,3,0,no,0,0,1,0,low,40
32,management,single,tertiary,no,151,yes,no,5,1.97,1,0,no,0,0,1,0,low,30
39,admin,single,secondary,no,113,yes,no,5,5.7,1,0,no,0,0,1,0,low,30
40,blue-collar,married,secondary,no,0,yes,no,5,3.75,1,0,no,0,0,1,0,negative,40
38,technician,single,tertiary,no,9,yes,no,5,3.08,3,0,no,0,0,1,0,low,30
43,management,married,secondary,no,375,yes,no,5,3.27,2,0,no,0,0,1,0,medium,40
39,services,married,secondary,no,1142,yes,no,5,4.6,1,0,no,0,0,1,0,high,30
54,blue-collar,married,primary,no,2102,yes,no,5,1.27,1,0,no,0,0,1,0,very high,50
38,technician,single,tertiary,no,4325,yes,no,5,1.45,1,0,no,0,0,1,0,very high,30
40,blue-collar,married,secondary,no,217,yes,no,5,3.25,1,0,no,0,0,1,0,low,40
55,admin,married,secondary,no,131,yes,no,5,12.4,1,0,no,0,0,1,0,low,50
42,management,married,tertiary,no,1680,yes,no,5,12.75,1,0,no,0,0,1,0,high,40
39,blue-collar,married,secondary,no,0,yes,no,5,4.37,1,0,no,0,0,1,0,negative,30
40,blue-collar,married,primary,no,46,yes,no,5,1.98,1,0,no,0,0,1,0,low,40
32,blue-collar,married,secondary,no,320,yes,no,5,3.3,2,0,no,0,0,1,0,medium,30
55,admin,married,secondary,no,183,yes,no,5,2.5,1,0,no,0,0,1,0,low,50
45,blue-collar,married,secondary,no,39,no,no,5,4.02,1,0,no,0,0,0,0,low,40
35,management,single,tertiary,no,560,yes,no,5,3.02,1,0,no,0,0,1,0,medium,30
58,technician,divorced,secondary,no,469,no,no,5,3.27,1,0,no,0,0,0,0,medium,50
35,admin,married,secondary,no,530,yes,no,5,2.48,1,0,no,0,0,1,0,medium,30
49,services,married,primary,no,61,yes,no,5,4.1,1,0,no,0,0,1,0,low,40
34,technician,single,tertiary,no,242,yes,no,5,1.87,1,0,no,0,0,1,0,low,30
36,blue-collar,married,secondary,no,139,yes,no,5,5.15,2,0,no,0,0,1,0,low,30
24,self-employed,single,secondary,no,0,yes,no,5,4.63,1,0,no,0,0,1,0,negative,20
34,technician,married,secondary,no,367,yes,no,5,2.33,1,0,no,0,0,1,0,medium,30
51,admin,divorced,secondary,no,228,yes,no,5,2.27,1,0,no,0,0,1,0,low,50
50,self-employed,married,other,no,-84,yes,no,5,1.68,1,0,no,0,0,1,0,negative,50
32,services,single,secondary,no,310,yes,no,5,2.4,1,0,no,0,0,1,0,medium,30
42,blue-collar,married,other,no,132,yes,no,5,3.97,1,0,no,0,0,1,0,low,40
50,technician,married,secondary,no,797,yes,no,5,5.9,1,0,no,0,0,1,0,high,50
40,services,married,secondary,no,71,no,no,5,1.32,1,0,no,0,0,0,0,low,40
46,management,divorced,other,no,2,yes,no,5,3.12,1,0,no,0,0,1,0,low,40
37,management,married,tertiary,no,231,yes,yes,5,7.52,2,0,no,0,0,1,1,low,30
34,blue-collar,married,secondary,no,270,yes,yes,5,2.65,1,0,no,0,0,1,1,medium,30
44,blue-collar,married,secondary,no,274,yes,yes,5,6.82,1,0,no,0,0,1,1,medium,40
40,admin,single,secondary,no,-109,yes,yes,5,2.83,1,0,no,0,0,1,1,negative,40
37,technician,married,secondary,no,1,yes,no,5,10.13,1,0,yes,1,0,1,0,low,30
33,blue-collar,single,secondary,yes,-60,no,no,5,4.05,1,0,no,0,1,0,0,negative,30
35,blue-collar,married,secondary,no,89,yes,no,5,2.42,2,0,no,0,0,1,0,low,30
58,blue-collar,divorced,secondary,no,-11,no,no,5,1.87,1,0,no,0,0,0,0,negative,50
39,blue-collar,married,primary,no,0,yes,no,5,4.37,2,0,no,0,0,1,0,negative,30
43,blue-collar,married,secondary,no,-509,yes,no,5,2.07,1,0,no,0,0,1,0,negative,40
39,unemployed,married,primary,no,408,yes,no,5,0.88,1,0,no,0,0,1,0,medium,30
36,services,single,primary,no,58,yes,no,5,2.23,1,0,no,0,0,1,0,low,30
57,retired,single,secondary,no,1640,no,yes,5,3.4,4,0,no,0,0,0,1,high,50
36,admin,single,secondary,no,20,yes,no,5,3.1,1,0,no,0,0,1,0,low,30
50,blue-collar,married,primary,no,71,yes,no,5,11.3,1,0,no,0,0,1,0,low,50
55,blue-collar,married,secondary,no,52,yes,no,5,3.03,1,0,no,0,0,1,0,low,50
44,self-employed,married,tertiary,no,292,yes,no,5,2.7,1,0,no,0,0,1,0,medium,40
39,housemaid,single,primary,no,109,yes,no,5,11.65,3,0,no,0,0,1,0,low,30
46,blue-collar,married,other,no,1044,yes,no,5,0.72,1,0,no,0,0,1,0,high,40
39,blue-collar,married,secondary,no,983,yes,no,5,1.62,1,0,no,0,0,1,0,high,30
34,admin,married,secondary,no,869,no,no,5,27.95,1,0,yes,1,0,0,0,high,30
40,blue-collar,married,primary,no,668,yes,no,5,4.72,2,0,no,0,0,1,0,high,40
50,management,married,tertiary,no,964,yes,no,5,5.38,1,0,no,0,0,1,0,high,50
31,management,single,secondary,no,301,yes,no,5,1.37,1,0,no,0,0,1,0,medium,30
37,admin,single,secondary,no,140,yes,no,5,5.17,1,0,no,0,0,1,0,low,30
39,management,single,secondary,no,1877,yes,no,5,3.08,1,0,no,0,0,1,0,very high,30
51,blue-collar,married,primary,no,1127,yes,no,5,0.78,1,0,no,0,0,1,0,high,50
41,technician,married,secondary,no,871,yes,no,5,2.42,1,0,no,0,0,1,0,high,40
41,technician,married,secondary,no,767,yes,yes,5,3.4,1,0,no,0,0,1,1,high,40
43,blue-collar,married,secondary,no,0,no,no,5,3.12,1,0,no,0,0,0,0,negative,40
30,services,single,secondary,no,209,yes,no,5,0.5,2,0,no,0,0,1,0,low,30
54,management,divorced,primary,no,0,no,no,5,7.87,1,0,no,0,0,0,0,negative,50
43,blue-collar,divorced,secondary,no,110,yes,yes,5,7.47,1,0,no,0,0,1,1,low,40
59,management,divorced,tertiary,no,-76,yes,yes,5,4.4,1,0,no,0,0,1,1,negative,50
47,technician,married,other,no,178,yes,no,5,2.82,1,0,no,0,0,1,0,low,40
40,blue-collar,married,primary,no,-66,yes,no,5,4.8,1,0,no,0,0,1,0,negative,40
32,technician,married,secondary,no,0,yes,no,5,2.93,2,0,no,0,0,1,0,negative,30
29,blue-collar,married,secondary,no,1,yes,no,5,3.58,1,0,no,0,0,1,0,low,20
36,blue-collar,married,secondary,no,0,yes,no,5,5.62,1,0,no,0,0,1,0,negative,30
55,unemployed,married,tertiary,no,5345,no,no,5,4.63,1,0,no,0,0,0,0,very high,50
30,blue-collar,divorced,secondary,no,-209,yes,no,5,3.13,2,0,no,0,0,1,0,negative,30
39,admin,single,secondary,no,0,yes,no,5,2.9,2,0,no,0,0,1,0,negative,30
39,blue-collar,divorced,secondary,no,42,yes,no,5,3.77,2,0,no,0,0,1,0,low,30
50,blue-collar,divorced,secondary,no,41,yes,no,5,3.17,1,0,no,0,0,1,0,low,50
44,blue-collar,married,secondary,no,-99,yes,no,5,1.85,2,0,no,0,0,1,0,negative,40
37,technician,single,secondary,no,17,yes,no,5,2.73,1,0,no,0,0,1,0,low,30
46,admin,married,primary,no,276,yes,yes,5,2.62,2,0,no,0,0,1,1,medium,40
32,technician,single,other,no,-170,no,no,5,0.77,1,0,no,0,0,0,0,negative,30
37,management,single,tertiary,no,230,yes,yes,5,6.23,1,0,no,0,0,1,1,low,30
29,blue-collar,married,secondary,no,9,yes,no,5,5.82,1,0,no,0,0,1,0,low,20
41,blue-collar,married,secondary,no,946,yes,no,5,5.42,1,0,no,0,0,1,0,high,40
45,blue-collar,married,primary,no,1297,yes,no,5,3.88,2,0,no,0,0,1,0,high,40
57,retired,divorced,secondary,no,-331,yes,no,5,8.85,1,0,no,0,0,1,0,negative,50
48,blue-collar,single,secondary,no,44,yes,no,5,2.55,1,0,no,0,0,1,0,low,40
60,retired,married,secondary,yes,15,no,no,5,1.33,1,0,no,0,1,0,0,low,60
26,admin,single,secondary,no,712,yes,no,5,3.87,1,0,no,0,0,1,0,high,20
58,retired,married,secondary,no,5435,yes,no,5,1.97,1,0,no,0,0,1,0,very high,50
34,admin,married,secondary,no,507,yes,no,5,3.17,1,0,no,0,0,1,0,medium,30
55,unemployed,divorced,secondary,no,387,yes,no,5,15.3,1,0,yes,1,0,1,0,medium,50
41,blue-collar,married,primary,no,0,yes,yes,5,3.97,1,0,no,0,0,1,1,negative,40
50,management,divorced,secondary,no,1716,yes,no,5,1.37,1,0,no,0,0,1,0,very high,50
49,entrepreneur,married,secondary,no,167,yes,yes,5,3.3,3,0,no,0,0,1,1,low,40
44,admin,married,other,no,40,no,yes,5,2.67,2,0,no,0,0,0,1,low,40
44,blue-collar,married,primary,no,148,yes,no,5,3.52,1,0,no,0,0,1,0,low,40
31,technician,married,secondary,no,17,yes,yes,5,2.0,1,0,no,0,0,1,1,low,30
34,blue-collar,single,tertiary,no,1011,yes,no,5,2.27,1,0,no,0,0,1,0,high,30
46,management,single,other,no,1527,yes,no,5,4.48,1,0,no,0,0,1,0,high,40
42,management,married,tertiary,no,744,no,no,5,2.62,1,0,no,0,0,0,0,high,40
52,admin,married,secondary,no,484,yes,no,5,2.13,1,0,no,0,0,1,0,medium,50
29,management,single,tertiary,no,0,yes,no,5,3.52,1,0,no,0,0,1,0,negative,20
53,retired,married,primary,no,136,yes,no,5,4.45,2,0,no,0,0,1,0,low,50
43,blue-collar,married,secondary,no,1335,yes,no,5,6.18,2,0,no,0,0,1,0,high,40
38,management,married,secondary,no,517,yes,no,5,4.8,2,0,no,0,0,1,0,medium,30
46,management,married,tertiary,no,459,yes,no,5,3.68,1,0,no,0,0,1,0,medium,40
48,management,divorced,other,no,549,yes,no,5,7.12,1,0,no,0,0,1,0,medium,40
30,admin,divorced,secondary,no,83,yes,yes,5,5.17,1,0,no,0,0,1,1,low,30
44,blue-collar,married,primary,no,213,no,no,5,2.63,1,0,no,0,0,0,0,low,40
31,housemaid,married,primary,no,203,yes,no,5,10.07,3,0,no,0,0,1,0,low,30
42,services,single,secondary,no,518,yes,no,5,3.3,1,0,no,0,0,1,0,medium,40
40,management,single,tertiary,no,3877,yes,no,5,2.42,1,0,no,0,0,1,0,very high,40
52,admin,married,secondary,no,1236,yes,no,5,4.12,1,0,no,0,0,1,0,high,50
45,blue-collar,divorced,secondary,no,756,yes,no,5,2.98,2,0,no,0,0,1,0,high,40
48,blue-collar,married,secondary,no,157,yes,no,5,1.22,1,0,no,0,0,1,0,low,40
45,blue-collar,married,primary,no,-66,yes,no,5,4.38,2,0,no,0,0,1,0,negative,40
34,blue-collar,married,primary,no,-144,yes,no,5,1.32,2,0,no,0,0,1,0,negative,30
46,blue-collar,married,secondary,no,71,yes,no,5,6.93,1,0,no,0,0,1,0,low,40
49,services,divorced,secondary,no,505,yes,no,5,2.7,1,0,no,0,0,1,0,medium,40
50,technician,married,primary,no,249,yes,no,5,2.15,1,0,no,0,0,1,0,low,50
34,admin,single,secondary,no,0,yes,no,5,2.5,1,0,no,0,0,1,0,negative,30
40,unemployed,single,secondary,no,11,yes,no,5,0.72,1,0,no,0,0,1,0,low,40
36,admin,married,secondary,no,639,yes,no,5,3.18,1,0,no,0,0,1,0,medium,30
45,blue-collar,married,secondary,no,82,yes,no,5,4.17,1,0,no,0,0,1,0,low,40
36,self-employed,married,tertiary,no,107,yes,no,5,2.43,1,0,no,0,0,1,0,low,30
56,services,married,secondary,no,473,yes,no,5,6.93,1,0,no,0,0,1,0,medium,50
42,services,divorced,secondary,no,372,yes,yes,5,2.02,2,0,no,0,0,1,1,medium,40
30,admin,married,secondary,no,46,yes,no,5,1.9,2,0,no,0,0,1,0,low,30
30,student,single,tertiary,no,34,yes,no,5,4.82,1,0,no,0,0,1,0,low,30
47,self-employed,married,other,no,935,yes,no,5,3.75,1,0,no,0,0,1,0,high,40
33,blue-collar,married,secondary,no,-10,yes,no,5,2.05,1,0,no,0,0,1,0,negative,30
36,admin,married,secondary,no,-106,yes,no,5,2.17,2,0,no,0,0,1,0,negative,30
39,services,divorced,primary,no,471,yes,no,5,2.68,2,0,no,0,0,1,0,medium,30
56,admin,divorced,secondary,no,778,yes,no,5,2.48,2,0,no,0,0,1,0,high,50
39,blue-collar,divorced,other,no,170,yes,no,5,4.47,2,0,no,0,0,1,0,low,30
42,technician,married,secondary,no,315,yes,no,5,4.32,2,0,no,0,0,1,0,medium,40
36,admin,divorced,secondary,no,131,yes,no,5,2.55,1,0,no,0,0,1,0,low,30
35,entrepreneur,married,secondary,yes,204,yes,no,5,7.07,2,0,no,0,1,1,0,low,30
47,technician,married,secondary,no,83,yes,no,5,2.98,2,0,no,0,0,1,0,low,40
59,services,divorced,secondary,no,0,yes,yes,5,1.62,1,0,no,0,0,1,1,negative,50
57,blue-collar,married,primary,no,5431,yes,yes,5,6.38,1,0,no,0,0,1,1,very high,50
38,management,married,other,no,1759,yes,no,5,7.33,1,0,no,0,0,1,0,very high,30
34,blue-collar,married,secondary,no,0,no,no,5,3.25,1,0,no,0,0,0,0,negative,30
28,services,single,secondary,no,5090,yes,no,5,21.62,3,0,yes,1,0,1,0,very high,20
38,technician,married,other,no,573,yes,no,5,1.45,1,0,no,0,0,1,0,medium,30
56,blue-collar,married,secondary,no,1602,yes,no,5,7.12,1,0,no,0,0,1,0,high,50
41,blue-collar,single,primary,yes,-137,yes,yes,5,3.15,1,0,no,0,1,1,1,negative,40
52,technician,married,other,no,0,no,no,5,3.25,1,0,no,0,0,0,0,negative,50
54,services,married,secondary,no,193,no,no,5,2.98,1,0,no,0,0,0,0,low,50
61,retired,married,secondary,no,195,yes,yes,5,2.98,1,0,no,0,0,1,1,low,60
53,entrepreneur,married,secondary,no,288,no,no,5,1.15,1,0,no,0,0,0,0,medium,50
47,technician,married,secondary,no,19,yes,no,5,1.75,2,0,no,0,0,1,0,low,40
53,blue-collar,married,primary,no,25,yes,no,5,4.43,3,0,no,0,0,1,0,low,50
46,services,married,secondary,no,216,yes,no,5,8.73,2,0,no,0,0,1,0,low,40
39,blue-collar,divorced,primary,no,190,yes,yes,5,1.6,2,0,no,0,0,1,1,low,30
56,technician,divorced,secondary,no,99,yes,no,5,2.58,2,0,no,0,0,1,0,low,50
55,services,divorced,primary,no,2298,yes,no,5,2.7,2,0,no,0,0,1,0,very high,50
44,management,married,tertiary,no,17,yes,no,5,5.87,2,0,no,0,0,1,0,low,40
37,technician,married,primary,no,0,yes,no,5,1.27,4,0,no,0,0,1,0,negative,30
35,blue-collar,married,primary,no,0,yes,no,5,2.57,2,0,no,0,0,1,0,negative,30
55,blue-collar,married,secondary,no,840,yes,no,5,5.17,2,0,no,0,0,1,0,high,50
37,services,married,secondary,no,358,yes,no,5,6.5,3,0,no,0,0,1,0,medium,30
30,technician,single,secondary,no,0,yes,no,5,6.15,1,0,no,0,0,1,0,negative,30
37,blue-collar,married,primary,no,-325,yes,yes,5,1.87,2,0,no,0,0,1,1,negative,30
36,technician,single,secondary,no,-15,yes,no,5,5.68,3,0,no,0,0,1,0,negative,30
38,technician,married,secondary,no,581,yes,no,5,1.32,1,0,no,0,0,1,0,medium,30
41,admin,divorced,primary,no,4070,yes,no,5,2.33,2,0,no,0,0,1,0,very high,40
48,retired,married,secondary,no,74,no,yes,5,5.25,1,0,no,0,0,0,1,low,40
55,services,divorced,secondary,no,141,yes,no,5,4.37,2,0,no,0,0,1,0,low,50
28,services,divorced,secondary,no,89,no,no,5,2.9,2,0,no,0,0,0,0,low,20
54,services,married,secondary,yes,0,yes,no,5,2.3,3,0,no,0,1,1,0,negative,50
30,blue-collar,married,secondary,no,450,no,no,5,8.77,2,0,no,0,0,0,0,medium,30
48,technician,married,tertiary,no,310,no,no,5,2.25,1,0,no,0,0,0,0,medium,40
31,self-employed,married,secondary,no,0,yes,no,5,0.6,5,0,no,0,0,1,0,negative,30
38,blue-collar,married,secondary,no,384,yes,no,5,31.77,3,0,no,0,0,1,0,medium,30
37,blue-collar,married,secondary,no,395,yes,no,5,3.65,2,0,no,0,0,1,0,medium,30
37,services,single,other,no,-118,yes,no,5,2.45,2,0,no,0,0,1,0,negative,30
56,blue-collar,married,primary,no,5,yes,yes,5,6.78,2,0,no,0,0,1,1,low,50
51,blue-collar,married,secondary,no,50,yes,yes,5,2.02,1,0,no,0,0,1,1,low,50
39,blue-collar,married,secondary,no,285,yes,yes,5,3.48,1,0,no,0,0,1,1,medium,30
49,technician,married,other,no,15,no,no,5,1.53,2,0,no,0,0,0,0,low,40
51,blue-collar,married,primary,no,653,yes,yes,5,3.47,1,0,no,0,0,1,1,medium,50
43,self-employed,married,secondary,no,918,yes,no,5,3.22,1,0,no,0,0,1,0,high,40
32,services,married,secondary,no,243,yes,yes,5,2.4,1,0,no,0,0,1,1,low,30
29,technician,single,tertiary,no,405,yes,no,5,1.08,1,0,no,0,0,1,0,medium,20
